GSTIN,Date,Invoice_Value,ITC_Claimed,Refund_Claimed,Is_Fraud_Label,Entity_Type
27ABCDE0112F1Z1,2025-06-18,238546.58,37138.71,0.0,0,normal
27ABCDE0112F1Z1,2025-06-19,221216.81,25279.72,0.0,0,normal
27ABCDE0112F1Z1,2025-06-21,310514.98,50389.78,0.0,0,normal
27ABCDE0112F1Z1,2025-06-22,206451.67,27608.09,0.0,0,normal
27ABCDE0112F1Z1,2025-06-25,295512.76,38911.72,0.0,0,normal
27ABCDE0112F1Z1,2025-06-27,274783.03,42742.48,0.0,0,normal
27ABCDE0112F1Z1,2025-06-29,265932.32,43039.01,0.0,0,normal
27ABCDE0112F1Z1,2025-07-01,286703.13,41745.66,0.0,0,normal
27ABCDE0112F1Z1,2025-07-04,244999.25,32354.5,0.0,0,normal
27ABCDE0112F1Z1,2025-07-10,212936.04,34686.71,0.0,0,normal
27ABCDE0112F1Z1,2025-07-15,230447.11,38577.44,0.0,0,normal
27ABCDE0112F1Z1,2025-07-16,281436.59,40313.08,0.0,0,normal
27ABCDE0112F1Z1,2025-07-17,214188.22,32071.36,0.0,0,normal
27ABCDE0112F1Z1,2025-07-20,240980.17,35070.32,0.0,0,normal
27ABCDE0112F1Z1,2025-07-22,201896.53,25924.02,0.0,0,normal
27ABCDE0112F1Z1,2025-07-25,254300.8,33591.35,0.0,0,normal
27ABCDE0112F1Z1,2025-07-29,210706.95,27390.07,0.0,0,normal
27ABCDE0112F1Z1,2025-08-10,238154.49,37647.0,0.0,0,normal
27ABCDE0112F1Z1,2025-08-12,242863.52,35272.12,0.0,0,normal
27ABCDE0112F1Z1,2025-08-19,202573.93,25848.84,0.0,0,normal
27ABCDE0112F1Z1,2025-08-22,257043.84,32141.69,0.0,0,normal
27ABCDE0112F1Z1,2025-08-24,240218.73,39796.44,0.0,0,normal
27ABCDE0112F1Z1,2025-08-27,230278.94,34587.13,0.0,0,normal
27ABCDE0112F1Z1,2025-08-28,269168.46,35637.63,0.0,0,normal
27ABCDE0112F1Z1,2025-08-30,267151.38,43084.71,0.0,0,normal
27ABCDE0112F1Z1,2025-09-02,241505.32,35906.99,0.0,0,normal
27ABCDE0112F1Z1,2025-09-03,220050.04,26800.44,0.0,0,normal
27ABCDE0112F1Z1,2025-09-04,283710.11,48745.21,0.0,0,normal
27ABCDE0112F1Z1,2025-09-13,238622.64,29119.85,0.0,0,normal
27ABCDE0112F1Z1,2025-09-17,241166.22,30542.09,0.0,0,normal
27ABCDE0112F1Z1,2025-09-19,266992.37,33622.17,0.0,0,normal
27ABCDE0112F1Z1,2025-09-21,241325.08,38425.29,0.0,0,normal
27ABCDE0112F1Z1,2025-09-25,234778.76,29031.69,0.0,0,normal
27ABCDE0112F1Z1,2025-10-09,251693.52,33109.37,0.0,0,normal
27ABCDE0112F1Z1,2025-10-12,222955.08,37264.96,0.0,0,normal
27ABCDE0112F1Z1,2025-10-15,241109.17,32005.7,0.0,0,normal
27ABCDE0112F1Z1,2025-10-21,266634.18,34011.18,0.0,0,normal
27ABCDE0112F1Z1,2025-10-25,240427.93,34152.47,0.0,0,normal
27ABCDE0112F1Z1,2025-10-30,281676.16,46926.5,0.0,0,normal
27ABCDE0112F1Z1,2025-11-05,265436.48,40128.84,0.0,0,normal
27ABCDE0112F1Z1,2025-11-12,227320.06,34921.09,0.0,0,normal
27ABCDE0112F1Z1,2025-11-16,258482.41,34143.93,0.0,0,normal
27ABCDE0112F1Z1,2025-11-23,256544.46,42026.7,0.0,0,normal
27ABCDE0112F1Z1,2025-11-28,219226.88,24843.85,0.0,0,normal
27ABCDE0112F1Z1,2025-11-29,305150.45,43934.08,0.0,0,normal
27ABCDE0112F1Z1,2025-12-03,263137.07,42967.61,0.0,0,normal
27ABCDE0112F1Z1,2025-12-06,201105.63,35440.58,0.0,0,normal
27ABCDE0112F1Z1,2025-12-09,235809.51,29895.82,0.0,0,normal
27ABCDE0112F1Z1,2025-12-14,273994.67,41954.38,0.0,0,normal
27ABCDE0112F1Z1,2025-12-23,266106.74,21022.23,0.0,0,normal
27ABCDE0112F1Z1,2025-12-25,228665.09,33505.2,0.0,0,normal
27ABCDE0112F1Z1,2025-12-28,217791.63,32699.47,0.0,0,normal
27ABCDE0113F1Z9,2025-01-01,136295.5,13970.91,0.0,0,normal
27ABCDE0113F1Z9,2025-01-05,147900.11,16082.26,0.0,0,normal
27ABCDE0113F1Z9,2025-01-06,133382.29,16419.56,0.0,0,normal
27ABCDE0113F1Z9,2025-01-08,155268.51,21182.05,0.0,0,normal
27ABCDE0113F1Z9,2025-01-12,184836.5,18927.01,0.0,0,normal
27ABCDE0113F1Z9,2025-01-20,143707.5,21709.27,0.0,0,normal
27ABCDE0113F1Z9,2025-01-25,181541.51,26257.77,0.0,0,normal
27ABCDE0113F1Z9,2025-01-27,157395.49,20750.15,0.0,0,normal
27ABCDE0113F1Z9,2025-02-02,131586.03,16359.02,0.0,0,normal
27ABCDE0113F1Z9,2025-02-04,153433.98,17995.18,0.0,0,normal
27ABCDE0113F1Z9,2025-02-06,143493.58,20302.53,0.0,0,normal
27ABCDE0113F1Z9,2025-02-07,150281.39,16319.04,0.0,0,normal
27ABCDE0113F1Z9,2025-02-08,160982.3,22850.29,0.0,0,normal
27ABCDE0113F1Z9,2025-02-09,157730.34,19780.81,0.0,0,normal
27ABCDE0113F1Z9,2025-02-12,130880.09,18578.73,0.0,0,normal
27ABCDE0113F1Z9,2025-02-15,143060.76,15613.38,0.0,0,normal
27ABCDE0113F1Z9,2025-02-21,128531.32,14986.37,0.0,0,normal
27ABCDE0113F1Z9,2025-02-22,177719.82,25605.83,0.0,0,normal
27ABCDE0113F1Z9,2025-02-26,152950.34,20640.56,0.0,0,normal
27ABCDE0113F1Z9,2025-02-27,169177.19,20721.7,0.0,0,normal
27ABCDE0113F1Z9,2025-03-02,134818.94,16587.01,0.0,0,normal
27ABCDE0113F1Z9,2025-03-05,134948.26,9740.74,0.0,0,normal
27ABCDE0113F1Z9,2025-03-08,151614.54,14155.76,0.0,0,normal
27ABCDE0113F1Z9,2025-03-09,151501.11,25610.93,0.0,0,normal
27ABCDE0113F1Z9,2025-03-12,164159.72,16651.39,0.0,0,normal
27ABCDE0113F1Z9,2025-03-15,137697.47,17062.58,0.0,0,normal
27ABCDE0113F1Z9,2025-03-21,162800.13,21010.44,0.0,0,normal
27ABCDE0113F1Z9,2025-03-29,164900.82,22763.5,0.0,0,normal
27ABCDE0113F1Z9,2025-03-31,174224.75,21423.41,0.0,0,normal
27ABCDE0113F1Z9,2025-04-06,160766.46,15650.66,0.0,0,normal
27ABCDE0113F1Z9,2025-04-08,161023.27,20668.18,0.0,0,normal
27ABCDE0113F1Z9,2025-04-09,125241.57,15364.86,0.0,0,normal
27ABCDE0113F1Z9,2025-04-11,169996.82,18007.76,0.0,0,normal
27ABCDE0113F1Z9,2025-04-13,148200.13,22704.72,0.0,0,normal
27ABCDE0113F1Z9,2025-04-28,156278.19,24694.31,0.0,0,normal
27ABCDE0113F1Z9,2025-04-30,166166.76,15741.15,0.0,0,normal
27ABCDE0113F1Z9,2025-05-02,139929.86,19835.05,0.0,0,normal
27ABCDE0113F1Z9,2025-05-04,172200.16,17562.64,0.0,0,normal
27ABCDE0113F1Z9,2025-05-11,164303.88,20828.39,0.0,0,normal
27ABCDE0113F1Z9,2025-05-13,152779.38,22523.2,0.0,0,normal
27ABCDE0113F1Z9,2025-05-18,146452.03,19773.38,0.0,0,normal
27ABCDE0113F1Z9,2025-05-20,145988.17,20454.1,0.0,0,normal
27ABCDE0113F1Z9,2025-05-21,147252.56,15464.94,0.0,0,normal
27ABCDE0113F1Z9,2025-05-27,142469.05,12690.97,0.0,0,normal
27ABCDE0113F1Z9,2025-05-28,149809.77,17946.16,0.0,0,normal
27ABCDE0113F1Z9,2025-06-02,143925.63,16067.21,0.0,0,normal
27ABCDE0113F1Z9,2025-06-05,117922.0,9633.04,0.0,0,normal
27ABCDE0113F1Z9,2025-06-06,164021.71,21145.73,0.0,0,normal
27ABCDE0113F1Z9,2025-06-10,152109.88,13725.0,0.0,0,normal
27ABCDE0113F1Z9,2025-06-11,152981.85,19119.71,0.0,0,normal
27ABCDE0113F1Z9,2025-06-16,136030.75,18292.66,0.0,0,normal
27ABCDE0113F1Z9,2025-06-17,157850.75,17578.36,0.0,0,normal
27ABCDE0113F1Z9,2025-06-19,166469.69,16756.72,0.0,0,normal
27ABCDE0113F1Z9,2025-06-20,149008.82,19081.83,0.0,0,normal
27ABCDE0113F1Z9,2025-06-21,156135.82,22116.4,0.0,0,normal
27ABCDE0113F1Z9,2025-06-23,136688.44,15565.31,0.0,0,normal
27ABCDE0113F1Z9,2025-07-01,155578.94,16558.88,0.0,0,normal
27ABCDE0113F1Z9,2025-07-04,154711.25,18003.54,0.0,0,normal
27ABCDE0113F1Z9,2025-07-07,161585.09,25212.28,0.0,0,normal
27ABCDE0113F1Z9,2025-07-17,149679.76,14546.61,0.0,0,normal
27ABCDE0113F1Z9,2025-07-30,153355.39,21165.32,0.0,0,normal
27ABCDE0113F1Z9,2025-08-05,132722.24,18076.37,0.0,0,normal
27ABCDE0113F1Z9,2025-08-11,151653.33,15086.51,0.0,0,normal
27ABCDE0113F1Z9,2025-08-17,155349.2,18685.89,0.0,0,normal
27ABCDE0113F1Z9,2025-08-18,143256.69,18944.95,0.0,0,normal
27ABCDE0113F1Z9,2025-08-19,130670.19,15165.87,0.0,0,normal
27ABCDE0113F1Z9,2025-08-21,130089.72,12666.57,0.0,0,normal
27ABCDE0113F1Z9,2025-08-28,161089.27,19511.33,0.0,0,normal
27ABCDE0113F1Z9,2025-09-04,170543.42,17334.43,0.0,0,normal
27ABCDE0113F1Z9,2025-09-07,135394.12,16751.39,0.0,0,normal
27ABCDE0113F1Z9,2025-09-11,125543.32,13751.72,0.0,0,normal
27ABCDE0113F1Z9,2025-09-16,165924.41,21762.43,0.0,0,normal
27ABCDE0113F1Z9,2025-09-17,158351.83,20694.12,0.0,0,normal
27ABCDE0113F1Z9,2025-09-18,167334.14,19591.54,0.0,0,normal
27ABCDE0113F1Z9,2025-09-25,149714.16,13020.77,0.0,0,normal
27ABCDE0113F1Z9,2025-09-26,174013.87,24631.26,0.0,0,normal
27ABCDE0113F1Z9,2025-09-27,165035.86,20374.21,0.0,0,normal
27ABCDE0113F1Z9,2025-09-29,138574.07,20186.8,0.0,0,normal
27ABCDE0113F1Z9,2025-10-02,138582.6,16070.63,0.0,0,normal
27ABCDE0113F1Z9,2025-10-05,146485.34,21110.67,0.0,0,normal
27ABCDE0113F1Z9,2025-10-06,155438.25,20443.22,0.0,0,normal
27ABCDE0113F1Z9,2025-10-09,143494.68,25009.48,0.0,0,normal
27ABCDE0113F1Z9,2025-10-18,152490.41,20923.03,0.0,0,normal
27ABCDE0113F1Z9,2025-10-19,145659.73,20860.76,0.0,0,normal
27ABCDE0113F1Z9,2025-10-20,130371.35,17774.11,0.0,0,normal
27ABCDE0113F1Z9,2025-10-22,168445.3,23628.23,0.0,0,normal
27ABCDE0113F1Z9,2025-10-23,150427.81,20813.9,0.0,0,normal
27ABCDE0113F1Z9,2025-10-24,118515.57,15020.8,0.0,0,normal
27ABCDE0113F1Z9,2025-10-28,158417.06,19757.89,0.0,0,normal
27ABCDE0113F1Z9,2025-10-31,168427.96,17658.71,0.0,0,normal
27ABCDE0113F1Z9,2025-11-02,142572.97,15589.17,0.0,0,normal
27ABCDE0113F1Z9,2025-11-04,165503.49,24523.54,0.0,0,normal
27ABCDE0113F1Z9,2025-11-08,147315.93,13773.48,0.0,0,normal
27ABCDE0113F1Z9,2025-11-09,165630.4,22879.2,0.0,0,normal
27ABCDE0113F1Z9,2025-11-10,132545.14,14061.67,0.0,0,normal
27ABCDE0113F1Z9,2025-11-19,160155.12,21023.61,0.0,0,normal
27ABCDE0113F1Z9,2025-11-23,127665.03,12710.56,0.0,0,normal
27ABCDE0113F1Z9,2025-11-25,123157.61,11866.7,0.0,0,normal
27ABCDE0113F1Z9,2025-12-01,143892.84,17423.89,0.0,0,normal
27ABCDE0113F1Z9,2025-12-06,173838.46,22943.79,0.0,0,normal
27ABCDE0113F1Z9,2025-12-07,136787.2,19709.01,0.0,0,normal
27ABCDE0113F1Z9,2025-12-09,163852.39,21438.0,0.0,0,normal
27ABCDE0113F1Z9,2025-12-17,125031.72,14686.53,0.0,0,normal
27ABCDE0113F1Z9,2025-12-18,174608.94,16173.91,0.0,0,normal
27ABCDE0113F1Z9,2025-12-22,159727.39,18791.48,0.0,0,normal
27ABCDE0113F1Z9,2025-12-24,127585.2,15359.38,0.0,0,normal
27ABCDE0113F1Z9,2025-12-25,133160.52,16202.04,0.0,0,normal
27ABCDE0113F1Z9,2025-12-27,150992.47,19359.63,0.0,0,normal
27ABCDE0113F1Z9,2025-12-30,152578.9,15900.01,0.0,0,normal
27ABCDE0114F1Z5,2025-01-04,507581.65,61878.16,0.0,0,normal
27ABCDE0114F1Z5,2025-01-07,469053.36,48055.08,0.0,0,normal
27ABCDE0114F1Z5,2025-01-08,518158.86,75810.41,0.0,0,normal
27ABCDE0114F1Z5,2025-01-16,469898.93,30509.21,0.0,0,normal
27ABCDE0114F1Z5,2025-01-20,508299.99,74680.59,0.0,0,normal
27ABCDE0114F1Z5,2025-01-22,422408.85,56593.69,0.0,0,normal
27ABCDE0114F1Z5,2025-01-27,469971.63,57488.44,0.0,0,normal
27ABCDE0114F1Z5,2025-01-30,602656.46,79112.97,0.0,0,normal
27ABCDE0114F1Z5,2025-02-01,494578.49,51303.05,0.0,0,normal
27ABCDE0114F1Z5,2025-02-06,447480.28,53650.5,0.0,0,normal
27ABCDE0114F1Z5,2025-02-07,386476.78,56287.87,0.0,0,normal
27ABCDE0114F1Z5,2025-02-16,473464.09,60035.74,0.0,0,normal
27ABCDE0114F1Z5,2025-02-21,363543.57,57386.43,0.0,0,normal
27ABCDE0114F1Z5,2025-02-22,499439.22,69091.13,0.0,0,normal
27ABCDE0114F1Z5,2025-03-02,479523.55,47513.83,0.0,0,normal
27ABCDE0114F1Z5,2025-03-04,520956.44,65383.89,0.0,0,normal
27ABCDE0114F1Z5,2025-03-07,466329.54,54522.79,0.0,0,normal
27ABCDE0114F1Z5,2025-03-11,489114.54,73676.47,0.0,0,normal
27ABCDE0114F1Z5,2025-03-12,499422.93,39251.07,0.0,0,normal
27ABCDE0114F1Z5,2025-03-14,422903.87,51688.46,0.0,0,normal
27ABCDE0114F1Z5,2025-03-18,519901.71,62631.66,0.0,0,normal
27ABCDE0114F1Z5,2025-03-21,478224.38,52692.83,0.0,0,normal
27ABCDE0114F1Z5,2025-03-22,498704.41,60536.85,0.0,0,normal
27ABCDE0114F1Z5,2025-03-24,525013.28,61876.14,0.0,0,normal
27ABCDE0114F1Z5,2025-03-27,458210.96,59912.24,0.0,0,normal
27ABCDE0114F1Z5,2025-03-29,442878.76,67504.15,0.0,0,normal
27ABCDE0114F1Z5,2025-03-31,481372.19,60210.13,0.0,0,normal
27ABCDE0114F1Z5,2025-04-03,496060.97,60117.69,0.0,0,normal
27ABCDE0114F1Z5,2025-04-07,453287.25,63841.28,0.0,0,normal
27ABCDE0114F1Z5,2025-04-08,485613.85,49837.47,0.0,0,normal
27ABCDE0114F1Z5,2025-04-21,406943.78,42997.68,0.0,0,normal
27ABCDE0114F1Z5,2025-04-23,445133.59,47153.83,0.0,0,normal
27ABCDE0114F1Z5,2025-04-26,424780.72,34317.96,0.0,0,normal
27ABCDE0114F1Z5,2025-04-29,479055.25,45533.36,0.0,0,normal
27ABCDE0114F1Z5,2025-05-03,450225.63,44140.65,0.0,0,normal
27ABCDE0114F1Z5,2025-05-05,494452.6,66319.89,0.0,0,normal
27ABCDE0114F1Z5,2025-05-06,507054.16,68403.81,0.0,0,normal
27ABCDE0114F1Z5,2025-05-09,521904.25,79276.13,0.0,0,normal
27ABCDE0114F1Z5,2025-05-13,457822.25,66809.7,0.0,0,normal
27ABCDE0114F1Z5,2025-05-24,451880.02,68217.6,0.0,0,normal
27ABCDE0114F1Z5,2025-05-25,466325.81,63623.26,0.0,0,normal
27ABCDE0114F1Z5,2025-05-27,438517.07,57964.46,0.0,0,normal
27ABCDE0114F1Z5,2025-06-01,548541.43,41949.12,0.0,0,normal
27ABCDE0114F1Z5,2025-06-03,542207.03,49866.48,0.0,0,normal
27ABCDE0114F1Z5,2025-06-07,510544.43,41100.3,0.0,0,normal
27ABCDE0114F1Z5,2025-06-10,472357.09,77204.53,0.0,0,normal
27ABCDE0114F1Z5,2025-06-16,531823.21,73260.9,0.0,0,normal
27ABCDE0114F1Z5,2025-06-22,433098.64,54420.97,0.0,0,normal
27ABCDE0114F1Z5,2025-06-24,468338.43,62458.31,0.0,0,normal
27ABCDE0114F1Z5,2025-06-27,529701.19,55158.15,0.0,0,normal
27ABCDE0114F1Z5,2025-06-28,439918.78,56880.8,0.0,0,normal
27ABCDE0114F1Z5,2025-06-29,478106.49,66912.8,0.0,0,normal
27ABCDE0114F1Z5,2025-06-30,426444.33,45782.57,0.0,0,normal
27ABCDE0114F1Z5,2025-07-09,483693.3,60659.54,0.0,0,normal
27ABCDE0114F1Z5,2025-07-11,440313.38,69669.48,0.0,0,normal
27ABCDE0114F1Z5,2025-07-12,412493.16,44874.59,0.0,0,normal
27ABCDE0114F1Z5,2025-07-14,514560.92,69109.73,0.0,0,normal
27ABCDE0114F1Z5,2025-07-17,491131.53,58751.42,0.0,0,normal
27ABCDE0114F1Z5,2025-07-18,472758.75,57224.19,0.0,0,normal
27ABCDE0114F1Z5,2025-07-24,481917.5,48440.0,0.0,0,normal
27ABCDE0114F1Z5,2025-07-26,434423.57,57308.6,0.0,0,normal
27ABCDE0114F1Z5,2025-08-05,513077.13,60779.53,0.0,0,normal
27ABCDE0114F1Z5,2025-08-08,510019.54,57694.45,0.0,0,normal
27ABCDE0114F1Z5,2025-08-09,527116.56,59765.12,0.0,0,normal
27ABCDE0114F1Z5,2025-08-15,524077.54,75619.21,0.0,0,normal
27ABCDE0114F1Z5,2025-08-21,501693.05,73617.87,0.0,0,normal
27ABCDE0114F1Z5,2025-08-22,531358.85,54812.11,0.0,0,normal
27ABCDE0114F1Z5,2025-08-24,421318.32,45160.24,0.0,0,normal
27ABCDE0114F1Z5,2025-08-27,468757.38,62625.09,0.0,0,normal
27ABCDE0114F1Z5,2025-08-29,476594.25,52488.87,0.0,0,normal
27ABCDE0114F1Z5,2025-08-30,537273.43,66560.05,0.0,0,normal
27ABCDE0114F1Z5,2025-08-31,467052.01,51953.11,0.0,0,normal
27ABCDE0114F1Z5,2025-09-04,447227.47,71503.23,0.0,0,normal
27ABCDE0114F1Z5,2025-09-07,442640.41,48406.42,0.0,0,normal
27ABCDE0114F1Z5,2025-09-13,433017.98,40306.28,0.0,0,normal
27ABCDE0114F1Z5,2025-09-15,522055.71,51661.77,0.0,0,normal
27ABCDE0114F1Z5,2025-09-23,381805.91,51262.14,0.0,0,normal
27ABCDE0114F1Z5,2025-09-24,499728.49,68951.23,0.0,0,normal
27ABCDE0114F1Z5,2025-09-25,455059.51,71670.46,0.0,0,normal
27ABCDE0114F1Z5,2025-09-30,491661.15,61611.12,0.0,0,normal
27ABCDE0114F1Z5,2025-10-01,457731.86,58243.43,0.0,0,normal
27ABCDE0114F1Z5,2025-10-02,443831.84,65165.94,0.0,0,normal
27ABCDE0114F1Z5,2025-10-06,384311.5,49951.94,0.0,0,normal
27ABCDE0114F1Z5,2025-10-08,438425.4,51281.69,0.0,0,normal
27ABCDE0114F1Z5,2025-10-14,490686.36,56724.72,0.0,0,normal
27ABCDE0114F1Z5,2025-10-17,490068.67,50994.79,0.0,0,normal
27ABCDE0114F1Z5,2025-10-20,454665.09,44829.63,0.0,0,normal
27ABCDE0114F1Z5,2025-10-21,486267.86,63959.09,0.0,0,normal
27ABCDE0114F1Z5,2025-10-22,497515.8,66450.2,0.0,0,normal
27ABCDE0114F1Z5,2025-10-23,411780.85,43746.44,0.0,0,normal
27ABCDE0114F1Z5,2025-10-25,445865.71,41917.57,0.0,0,normal
27ABCDE0114F1Z5,2025-10-26,416282.2,49709.71,0.0,0,normal
27ABCDE0114F1Z5,2025-10-31,547113.65,68265.94,0.0,0,normal
27ABCDE0114F1Z5,2025-11-05,547159.83,72425.13,0.0,0,normal
27ABCDE0114F1Z5,2025-11-06,467028.23,61409.65,0.0,0,normal
27ABCDE0114F1Z5,2025-11-09,504911.94,73069.72,0.0,0,normal
27ABCDE0114F1Z5,2025-11-10,466132.14,58326.72,0.0,0,normal
27ABCDE0114F1Z5,2025-11-12,528351.05,53750.1,0.0,0,normal
27ABCDE0114F1Z5,2025-11-18,462735.03,50632.32,0.0,0,normal
27ABCDE0114F1Z5,2025-11-19,567602.55,48867.81,0.0,0,normal
27ABCDE0114F1Z5,2025-11-23,388989.32,42580.53,0.0,0,normal
27ABCDE0114F1Z5,2025-11-25,487817.86,63121.81,0.0,0,normal
27ABCDE0114F1Z5,2025-11-26,468332.44,55362.65,0.0,0,normal
27ABCDE0114F1Z5,2025-11-28,454721.46,51763.63,0.0,0,normal
27ABCDE0114F1Z5,2025-11-29,565843.73,70942.69,0.0,0,normal
27ABCDE0114F1Z5,2025-12-10,517904.65,55628.74,0.0,0,normal
27ABCDE0114F1Z5,2025-12-11,487793.36,64899.22,0.0,0,normal
27ABCDE0114F1Z5,2025-12-13,524752.22,65886.34,0.0,0,normal
27ABCDE0114F1Z5,2025-12-15,426495.63,67606.06,0.0,0,normal
27ABCDE0114F1Z5,2025-12-18,453012.8,73314.67,0.0,0,normal
27ABCDE0114F1Z5,2025-12-19,444444.98,60401.89,0.0,0,normal
27ABCDE0114F1Z5,2025-12-20,545111.72,67471.26,0.0,0,normal
27ABCDE0114F1Z5,2025-12-22,396941.75,46774.91,0.0,0,normal
27ABCDE0114F1Z5,2025-12-24,530620.21,64191.99,0.0,0,normal
27ABCDE0114F1Z5,2025-12-25,555166.58,72534.8,0.0,0,normal
27ABCDE0114F1Z5,2025-12-27,512124.54,73727.76,0.0,0,normal
27ABCDE0114F1Z5,2025-12-28,520681.99,66712.19,0.0,0,normal
27ABCDE0115F1Z4,2025-01-07,79815.31,8727.84,0.0,0,normal
27ABCDE0115F1Z4,2025-01-12,96128.23,10765.46,0.0,0,normal
27ABCDE0115F1Z4,2025-01-13,84533.61,10369.82,0.0,0,normal
27ABCDE0115F1Z4,2025-01-20,81422.97,5130.27,0.0,0,normal
27ABCDE0115F1Z4,2025-01-24,86894.71,6853.74,0.0,0,normal
27ABCDE0115F1Z4,2025-01-26,72086.43,8955.6,0.0,0,normal
27ABCDE0115F1Z4,2025-01-27,91813.38,10260.96,0.0,0,normal
27ABCDE0115F1Z4,2025-01-30,86896.9,6287.83,0.0,0,normal
27ABCDE0115F1Z4,2025-02-06,86303.54,9123.66,0.0,0,normal
27ABCDE0115F1Z4,2025-02-09,102273.56,16641.9,0.0,0,normal
27ABCDE0115F1Z4,2025-02-20,104829.02,10015.62,0.0,0,normal
27ABCDE0115F1Z4,2025-02-22,79365.42,7295.05,0.0,0,normal
27ABCDE0115F1Z4,2025-02-23,84280.33,7328.64,0.0,0,normal
27ABCDE0115F1Z4,2025-02-24,77068.55,6863.84,0.0,0,normal
27ABCDE0115F1Z4,2025-02-26,90910.87,8861.12,0.0,0,normal
27ABCDE0115F1Z4,2025-02-27,77191.98,7241.8,0.0,0,normal
27ABCDE0115F1Z4,2025-03-03,91680.97,12369.04,0.0,0,normal
27ABCDE0115F1Z4,2025-03-04,94592.7,11422.81,0.0,0,normal
27ABCDE0115F1Z4,2025-03-06,88347.5,8528.96,0.0,0,normal
27ABCDE0115F1Z4,2025-03-10,92904.14,8958.37,0.0,0,normal
27ABCDE0115F1Z4,2025-03-11,72805.01,6845.26,0.0,0,normal
27ABCDE0115F1Z4,2025-03-22,85959.58,10980.01,0.0,0,normal
27ABCDE0115F1Z4,2025-04-05,80306.33,8564.72,0.0,0,normal
27ABCDE0115F1Z4,2025-04-07,95970.36,8901.36,0.0,0,normal
27ABCDE0115F1Z4,2025-04-08,85552.38,10654.09,0.0,0,normal
27ABCDE0115F1Z4,2025-04-12,96286.57,7965.59,0.0,0,normal
27ABCDE0115F1Z4,2025-04-16,70515.34,6387.86,0.0,0,normal
27ABCDE0115F1Z4,2025-04-17,81241.77,8780.58,0.0,0,normal
27ABCDE0115F1Z4,2025-04-20,80382.32,12203.14,0.0,0,normal
27ABCDE0115F1Z4,2025-04-23,84662.42,8216.12,0.0,0,normal
27ABCDE0115F1Z4,2025-04-29,81672.36,6722.27,0.0,0,normal
27ABCDE0115F1Z4,2025-04-30,95502.62,9630.15,0.0,0,normal
27ABCDE0115F1Z4,2025-05-01,88168.41,8099.81,0.0,0,normal
27ABCDE0115F1Z4,2025-05-03,82215.11,8226.99,0.0,0,normal
27ABCDE0115F1Z4,2025-05-04,85724.97,7405.8,0.0,0,normal
27ABCDE0115F1Z4,2025-05-06,101727.82,10547.19,0.0,0,normal
27ABCDE0115F1Z4,2025-05-11,80594.17,6993.31,0.0,0,normal
27ABCDE0115F1Z4,2025-05-17,85253.04,8672.95,0.0,0,normal
27ABCDE0115F1Z4,2025-05-18,100406.08,8708.6,0.0,0,normal
27ABCDE0115F1Z4,2025-05-19,67645.31,7154.02,0.0,0,normal
27ABCDE0115F1Z4,2025-05-21,82703.32,9162.64,0.0,0,normal
27ABCDE0115F1Z4,2025-05-25,85290.79,6685.96,0.0,0,normal
27ABCDE0115F1Z4,2025-05-27,94996.07,12512.58,0.0,0,normal
27ABCDE0115F1Z4,2025-06-01,101192.45,9852.66,0.0,0,normal
27ABCDE0115F1Z4,2025-06-10,98578.74,7851.76,0.0,0,normal
27ABCDE0115F1Z4,2025-06-16,82785.67,7240.42,0.0,0,normal
27ABCDE0115F1Z4,2025-06-20,88748.96,6860.08,0.0,0,normal
27ABCDE0115F1Z4,2025-06-21,77988.57,6179.76,0.0,0,normal
27ABCDE0115F1Z4,2025-06-23,85771.49,13029.94,0.0,0,normal
27ABCDE0115F1Z4,2025-07-04,90442.51,9684.16,0.0,0,normal
27ABCDE0115F1Z4,2025-07-05,75393.35,7942.39,0.0,0,normal
27ABCDE0115F1Z4,2025-07-16,81854.28,11263.68,0.0,0,normal
27ABCDE0115F1Z4,2025-07-17,95857.06,10680.21,0.0,0,normal
27ABCDE0115F1Z4,2025-07-29,86355.93,11087.19,0.0,0,normal
27ABCDE0115F1Z4,2025-08-02,86584.2,9939.04,0.0,0,normal
27ABCDE0115F1Z4,2025-08-05,92601.53,11009.92,0.0,0,normal
27ABCDE0115F1Z4,2025-08-06,96104.41,9570.75,0.0,0,normal
27ABCDE0115F1Z4,2025-08-08,87705.64,10077.83,0.0,0,normal
27ABCDE0115F1Z4,2025-08-12,97481.62,7921.24,0.0,0,normal
27ABCDE0115F1Z4,2025-08-13,87200.98,8579.97,0.0,0,normal
27ABCDE0115F1Z4,2025-08-22,87750.09,6010.16,0.0,0,normal
27ABCDE0115F1Z4,2025-08-28,80803.93,5808.6,0.0,0,normal
27ABCDE0115F1Z4,2025-08-31,88748.63,11598.71,0.0,0,normal
27ABCDE0115F1Z4,2025-09-03,97124.27,9190.28,0.0,0,normal
27ABCDE0115F1Z4,2025-09-04,76435.44,6860.02,0.0,0,normal
27ABCDE0115F1Z4,2025-09-11,81158.63,7169.58,0.0,0,normal
27ABCDE0115F1Z4,2025-09-15,86030.05,9792.96,0.0,0,normal
27ABCDE0115F1Z4,2025-09-26,79105.0,9244.92,0.0,0,normal
27ABCDE0115F1Z4,2025-09-27,77426.14,8354.84,0.0,0,normal
27ABCDE0115F1Z4,2025-10-03,80078.0,6772.98,0.0,0,normal
